age,gender,education,smoking,alcohol,internet_usage,village_town,music,Ambient,Fusion Beat,Fusion Hardcore,Metal,Jazz,Rock,World & Electronic Music,Punk,Folk,Traditional Music,Indie,"Blues, Soul & Country",Classical,"Comedy, Literature & Cultural Narratives",Pop,Rap
24.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,village,5.0,3.3636363636363638,2.6666666666666665,1.8888888888888888,1.0,2.333333333333333,3.769230769230769,3.4285714285714284,4.0,2.333333333333333,3.8,3.866666666666666,2.2727272727272725,2.0,4.625,4.0,2.5
20.0,female,secondary school,former smoker,social drinker,few hours a day,city,5.0,3.181818181818182,3.666666666666666,2.7777777777777777,2.0,2.333333333333333,2.769230769230769,3.571428571428571,2.333333333333333,2.333333333333333,3.6000000000000005,2.333333333333333,3.1818181818181817,2.5,4.0,4.0,4.5
30.0,male,masters degree,former smoker,never,few hours a day,city,5.0,4.636363636363637,2.571428571428571,3.111111111111111,2.0,4.5,3.461538461538462,2.571428571428571,2.833333333333333,4.5,3.6,3.666666666666666,3.4545454545454546,5.0,3.25,2.0,2.0
20.0,female,secondary school,current smoker,drink a lot,most of the day,city,4.0,3.0,3.095238095238095,1.2222222222222223,1.0,2.166666666666667,1.1538461538461535,2.857142857142857,1.3333333333333337,1.3333333333333337,3.8,1.4,2.090909090909091,1.0,3.625,4.111111111111111,3.5
23.0,female,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.0,3.523809523809524,3.6666666666666665,1.0,4.166666666666667,2.230769230769231,3.928571428571429,1.6666666666666663,2.5,3.5,2.6666666666666665,2.909090909090909,3.0,3.75,4.444444444444445,4.5
19.0,female,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,3.727272727272728,2.8095238095238093,1.5555555555555556,2.0,3.8333333333333335,4.846153846153846,3.4285714285714284,2.166666666666667,3.8333333333333335,4.2,4.6,3.090909090909091,4.5,2.375,4.111111111111111,2.0
19.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,1.3636363636363638,1.9523809523809523,2.333333333333333,3.0,2.0,4.0,2.7857142857142856,3.666666666666667,1.1666666666666667,1.9,3.8,1.5454545454545454,2.0,2.0,2.555555555555556,1.5
22.0,female,college/bachelor degree,current smoker,never,most of the day,village,3.0,3.0,2.0476190476190474,1.0,1.0,3.5,1.7692307692307692,1.5,1.0,3.5,2.3000000000000003,1.8,3.0909090909090917,5.0,1.625,1.5555555555555556,1.0
17.0,female,secondary school,tried smoking,social drinker,few hours a day,city,4.0,3.090909090909091,3.095238095238095,1.3333333333333333,1.0,3.1666666666666665,2.3846153846153846,3.571428571428571,1.5,1.5,3.8,2.266666666666667,2.545454545454546,2.0,3.375,4.0,4.0
20.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,2.909090909090909,2.714285714285714,3.444444444444444,1.0,2.166666666666667,2.0769230769230766,3.071428571428571,2.166666666666667,1.3333333333333337,2.7,2.1333333333333333,1.5454545454545454,1.5,4.25,2.4444444444444446,4.0
19.0,male,secondary school,tried smoking,social drinker,few hours a day,village,5.0,2.090909090909091,2.8095238095238093,2.2222222222222223,1.0,2.0,2.0,2.4285714285714284,1.1666666666666667,1.1666666666666667,2.0,2.0,1.8181818181818183,1.5,3.25,2.0,3.5
30.0,female,masters degree,former smoker,social drinker,few hours a day,village,5.0,3.6363636363636367,3.0,1.3333333333333333,1.0,2.333333333333333,2.5384615384615383,3.071428571428571,1.5,4.0,3.5,2.4666666666666663,2.909090909090909,3.5,3.375,3.4444444444444446,3.0
27.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,city,5.0,1.818181818181818,3.095238095238095,1.3333333333333333,1.0,3.1666666666666665,2.5384615384615383,3.071428571428571,1.5,2.333333333333333,2.5,2.6,2.090909090909091,1.0,2.75,3.4444444444444446,4.5
19.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,2.7272727272727275,4.428571428571429,3.7777777777777777,3.0,2.5,3.384615384615385,4.571428571428571,4.166666666666667,3.333333333333333,3.6,3.0,3.727272727272728,2.5,4.375,5.0,5.0
17.0,female,secondary school,current smoker,drink a lot,few hours a day,city,5.0,3.4545454545454546,3.1904761904761907,3.0,3.0,4.666666666666667,3.615384615384615,3.214285714285714,3.0,2.166666666666667,3.7,3.333333333333333,2.090909090909091,3.0,3.0,3.555555555555556,3.0
20.0,male,secondary school,current smoker,social drinker,most of the day,village,5.0,4.090909090909091,3.0,3.555555555555556,1.0,3.1666666666666665,3.2307692307692317,3.8571428571428568,2.333333333333333,2.333333333333333,4.4,3.466666666666667,3.1818181818181817,2.5,4.0,4.0,3.0
20.0,male,secondary school,tried smoking,social drinker,few hours a day,village,3.0,1.909090909090909,2.2857142857142856,1.8888888888888888,3.0,4.666666666666667,3.7692307692307696,3.071428571428571,1.3333333333333337,3.0,2.3000000000000003,3.6666666666666665,2.363636363636364,3.0,1.75,2.4444444444444446,2.0
20.0,male,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,2.818181818181818,3.571428571428571,3.333333333333333,2.0,3.1666666666666665,2.923076923076924,3.7142857142857135,2.333333333333333,4.0,3.4000000000000004,2.8,3.090909090909091,2.5,3.375,4.0,4.5
20.0,male,secondary school,current smoker,social drinker,few hours a day,city,5.0,3.0,3.142857142857143,4.555555555555555,4.0,3.1666666666666665,2.6923076923076925,3.6428571428571423,3.1666666666666665,3.1666666666666665,3.1,2.9333333333333336,3.1818181818181817,3.0,3.375,3.4444444444444446,4.0
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,1.7272727272727273,2.0476190476190474,1.7777777777777777,1.0,3.0,3.923076923076923,2.8571428571428568,2.166666666666667,2.166666666666667,2.2,3.733333333333333,1.909090909090909,2.0,3.0,3.0,2.0
21.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,city,5.0,2.7272727272727275,4.047619047619048,3.666666666666667,3.0,4.0,3.076923076923077,3.928571428571429,1.5,2.333333333333333,3.5,3.2666666666666666,2.909090909090909,2.5,4.0,4.555555555555555,4.0
21.0,male,secondary school,current smoker,social drinker,few hours a day,village,5.0,4.0,2.142857142857143,3.444444444444444,1.0,3.0,2.7692307692307696,3.0,1.3333333333333337,2.166666666666667,3.8,3.1333333333333337,2.3636363636363638,3.0,4.25,3.0,2.5
20.0,male,secondary school,former smoker,drink a lot,few hours a day,village,5.0,3.4545454545454546,2.9047619047619047,3.333333333333333,4.0,3.0,4.307692307692308,3.0,3.8333333333333335,2.166666666666667,3.4,3.9333333333333327,2.818181818181818,3.0,3.0,3.0,3.5
17.0,female,secondary school,former smoker,social drinker,less than an hour a day,city,4.0,2.909090909090909,3.1428571428571423,2.2222222222222223,2.0,1.5,3.230769230769231,2.928571428571428,3.1666666666666665,3.1666666666666665,3.3000000000000003,3.2,2.727272727272727,2.5,2.75,3.4444444444444446,4.0
23.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,city,4.0,3.4545454545454546,2.2857142857142856,2.1111111111111107,4.0,2.0,4.230769230769232,2.4285714285714284,3.666666666666667,2.833333333333333,3.0000000000000004,3.666666666666666,2.636363636363636,3.5,2.625,2.0,2.5
25.0,female,masters degree,never smoked,social drinker,few hours a day,city,5.0,2.636363636363636,3.428571428571428,1.3333333333333333,1.0,1.5,3.076923076923077,3.2857142857142856,1.5,2.333333333333333,3.4000000000000004,2.8666666666666667,3.6363636363636367,1.5,3.375,4.0,2.5
18.0,male,secondary school,current smoker,drink a lot,few hours a day,village,5.0,3.636363636363636,3.2857142857142856,2.4444444444444446,3.0,2.166666666666667,3.461538461538461,2.7857142857142856,2.166666666666667,3.8333333333333335,3.9,2.6,3.3636363636363638,2.0,3.625,3.555555555555556,4.0
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,3.090909090909091,2.142857142857143,1.777777777777778,3.0,2.833333333333333,4.769230769230769,2.0,2.833333333333333,1.1666666666666667,3.6000000000000005,4.333333333333333,2.1818181818181817,3.0,2.625,3.111111111111111,2.0
25.0,female,masters degree,tried smoking,never,few hours a day,city,5.0,2.090909090909091,3.0476190476190474,3.666666666666667,3.0,1.5,2.153846153846154,3.3571428571428568,2.333333333333333,2.333333333333333,3.1,2.1333333333333333,2.4545454545454546,1.5,4.0,4.555555555555555,3.5
21.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,village,5.0,3.0,2.4285714285714284,3.333333333333333,4.0,3.8333333333333335,4.692307692307692,3.0,2.166666666666667,2.166666666666667,3.0000000000000004,4.266666666666667,1.909090909090909,3.5,3.0,3.0,2.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,village,5.0,2.636363636363636,1.809523809523809,3.4444444444444446,3.0,2.833333333333333,3.615384615384616,2.5,2.0,2.833333333333333,2.9,3.733333333333333,1.909090909090909,2.0,2.625,2.555555555555556,2.0
21.0,male,secondary school,tried smoking,drink a lot,few hours a day,city,4.0,3.363636363636364,2.9047619047619047,3.333333333333333,2.0,3.1666666666666665,3.4615384615384617,3.5,1.5,2.333333333333333,3.3000000000000003,3.333333333333333,2.5454545454545454,3.0,4.0,3.4444444444444446,3.5
18.0,female,secondary school,current smoker,drink a lot,few hours a day,city,5.0,2.1818181818181817,3.619047619047618,2.555555555555556,1.0,2.5,2.230769230769231,3.4285714285714284,2.5,1.6666666666666663,2.8,2.4,2.090909090909091,1.0,3.75,3.888888888888889,4.0
20.0,female,secondary school,former smoker,social drinker,few hours a day,village,5.0,2.636363636363636,2.1904761904761902,2.888888888888889,1.0,1.3333333333333337,1.8461538461538465,2.571428571428571,1.3333333333333337,1.3333333333333337,3.0000000000000004,2.1333333333333333,1.7272727272727273,1.0,3.0,3.0,3.5
19.0,male,secondary school,former smoker,social drinker,few hours a day,city,5.0,1.7272727272727273,3.619047619047618,2.333333333333333,1.0,3.8333333333333335,2.307692307692308,3.785714285714285,1.3333333333333337,1.3333333333333337,2.5,2.2666666666666666,2.3636363636363638,2.0,3.0,3.555555555555556,4.0
22.0,male,secondary school,never smoked,social drinker,few hours a day,city,5.0,1.7272727272727273,2.1904761904761902,1.6666666666666667,3.0,3.5,4.6923076923076925,1.5714285714285712,3.5,2.6666666666666665,1.4,4.333333333333333,3.1818181818181817,2.0,2.25,1.0,2.0
26.0,male,secondary school,never smoked,never,less than an hour a day,city,4.0,3.5454545454545454,3.0,3.111111111111111,2.0,3.666666666666667,3.692307692307693,3.2857142857142856,2.0,2.0,3.8,3.4000000000000004,2.3636363636363638,3.5,2.0,3.111111111111111,3.5
23.0,male,secondary school,tried smoking,social drinker,less than an hour a day,city,4.0,2.6363636363636367,2.761904761904762,5.0,5.0,2.5,4.076923076923077,3.2142857142857144,3.333333333333333,1.6666666666666663,2.5,3.866666666666666,3.272727272727273,2.0,5.0,3.333333333333333,3.5
18.0,female,secondary school,current smoker,drink a lot,few hours a day,city,5.0,2.1818181818181817,3.8571428571428568,3.111111111111111,1.0,2.5,2.076923076923077,3.571428571428571,3.333333333333333,1.6666666666666663,2.8,2.066666666666667,2.5454545454545454,1.0,3.75,3.888888888888889,4.5
18.0,female,secondary school,tried smoking,drink a lot,few hours a day,city,5.0,3.545454545454545,1.8571428571428568,1.3333333333333333,2.0,3.5,4.6923076923076925,1.6428571428571428,1.8333333333333333,1.0,3.9,4.333333333333333,2.454545454545454,3.0,2.25,2.666666666666667,1.0
16.0,female,primary school,former smoker,social drinker,few hours a day,city,5.0,2.090909090909091,2.2857142857142856,3.666666666666667,3.0,2.333333333333333,3.3076923076923075,3.0,4.833333333333334,1.5,2.2,2.8666666666666667,1.7272727272727275,1.5,4.0,2.888888888888889,3.5
19.0,female,secondary school,tried smoking,drink a lot,few hours a day,village,5.0,2.636363636363636,3.0476190476190474,2.333333333333333,1.0,3.8333333333333335,3.0000000000000004,3.214285714285714,1.3333333333333337,1.3333333333333337,3.3000000000000007,3.1333333333333333,1.9090909090909087,1.5,3.0,3.555555555555556,2.5
19.0,female,college/bachelor degree,tried smoking,drink a lot,few hours a day,city,5.0,1.7272727272727273,2.8571428571428568,3.666666666666667,3.0,4.0,4.538461538461538,4.0,4.0,2.333333333333333,2.6,4.533333333333333,2.2727272727272725,2.5,3.375,4.0,3.5
23.0,female,secondary school,current smoker,social drinker,few hours a day,city,3.0,3.0,3.0,3.333333333333333,4.0,2.166666666666667,3.076923076923077,3.5,1.3333333333333337,2.166666666666667,3.5,2.4000000000000004,2.5454545454545454,1.5,3.625,3.555555555555556,4.0
21.0,male,secondary school,current smoker,drink a lot,few hours a day,city,5.0,2.4545454545454546,1.7619047619047616,3.1111111111111107,5.0,1.3333333333333337,3.5384615384615388,2.2857142857142856,3.8333333333333335,2.166666666666667,2.6,3.2666666666666666,1.909090909090909,2.0,4.25,3.0,2.0
19.0,male,secondary school,tried smoking,drink a lot,less than an hour a day,city,4.0,2.818181818181818,2.619047619047619,3.0,3.0,2.166666666666667,3.615384615384615,2.7857142857142856,2.166666666666667,2.166666666666667,2.7000000000000006,2.933333333333333,3.090909090909091,2.5,3.0,2.4444444444444446,3.5
20.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,city,5.0,2.363636363636364,3.0,2.4444444444444446,3.0,2.166666666666667,3.615384615384616,2.5,2.166666666666667,2.166666666666667,2.9000000000000004,2.933333333333333,2.090909090909091,2.0,3.0,3.555555555555556,2.5
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,2.714285714285714,2.4444444444444446,3.0,3.0,4.307692307692308,2.8571428571428568,2.166666666666667,3.0,3.0000000000000004,3.9333333333333336,3.4545454545454546,3.5,3.0,3.0,2.5
20.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.1818181818181817,3.0476190476190474,3.111111111111111,1.0,2.5,2.8461538461538463,3.7857142857142856,1.6666666666666663,1.6666666666666663,3.1,2.466666666666667,2.7272727272727275,2.0,3.75,4.444444444444445,4.5
21.0,male,secondary school,current smoker,social drinker,few hours a day,village,5.0,2.636363636363636,3.0476190476190474,2.7777777777777777,2.0,1.5,3.3076923076923075,3.8571428571428568,2.333333333333333,3.1666666666666665,3.4000000000000004,2.7333333333333334,2.909090909090909,1.0,3.375,4.0,3.0
19.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,2.818181818181818,2.523809523809524,1.8888888888888888,3.0,2.166666666666667,3.461538461538461,2.4285714285714284,2.166666666666667,3.0,3.0000000000000004,2.6,2.5454545454545454,2.0,3.0,3.0,3.0
17.0,female,primary school,former smoker,social drinker,less than an hour a day,village,5.0,2.7272727272727275,2.619047619047619,2.8888888888888893,3.0,2.0,3.153846153846154,2.4285714285714284,2.0,2.833333333333333,2.2,2.6,3.090909090909091,3.5,2.625,2.0,3.0
19.0,female,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.0,2.571428571428571,1.8888888888888888,3.0,3.0,4.0,3.0,2.166666666666667,1.3333333333333337,3.2,3.266666666666666,1.7272727272727273,1.5,3.625,3.0,2.5
16.0,male,secondary school,never smoked,social drinker,few hours a day,village,4.0,2.7272727272727275,3.142857142857143,2.4444444444444446,1.0,3.1666666666666665,2.3846153846153846,3.3571428571428568,1.5,2.333333333333333,2.9,2.2666666666666666,3.0,2.0,4.0,3.4444444444444446,4.0
22.0,male,college/bachelor degree,tried smoking,drink a lot,few hours a day,village,5.0,3.272727272727273,2.2857142857142856,1.777777777777778,3.0,3.666666666666667,4.230769230769232,1.857142857142857,2.833333333333333,2.833333333333333,3.0000000000000004,3.9333333333333327,3.090909090909091,2.5,2.625,2.0,1.5
23.0,male,college/bachelor degree,current smoker,never,few hours a day,city,5.0,2.5454545454545454,2.761904761904762,1.6666666666666667,1.0,2.833333333333333,2.6923076923076925,2.4285714285714284,2.0,2.0,2.8,3.0,2.8181818181818183,2.0,2.625,3.111111111111111,2.5
28.0,female,masters degree,former smoker,social drinker,less than an hour a day,village,5.0,2.1818181818181817,2.142857142857143,1.4444444444444444,2.0,4.5,4.769230769230769,2.142857142857143,2.833333333333333,2.0,2.2,4.6,1.5454545454545454,2.0,2.625,2.0,1.5
20.0,male,secondary school,current smoker,social drinker,few hours a day,city,5.0,1.7272727272727273,2.476190476190476,1.4444444444444444,2.0,2.833333333333333,2.153846153846154,2.357142857142857,2.0,2.0,2.1,2.466666666666667,2.1818181818181817,1.5,2.625,2.555555555555556,3.5
21.0,male,secondary school,tried smoking,social drinker,few hours a day,city,5.0,3.090909090909091,2.6666666666666665,1.1111111111111112,1.0,3.666666666666667,2.230769230769231,2.642857142857143,1.1666666666666667,1.1666666666666667,3.1,2.1333333333333333,2.0,3.0,2.0,2.555555555555556,2.0
22.0,female,secondary school,tried smoking,never,less than an hour a day,city,4.0,2.363636363636364,1.761904761904762,1.0,1.0,2.6666666666666665,2.6923076923076925,1.7142857142857142,1.8333333333333333,1.8333333333333333,2.4,2.4,2.0,2.0,2.25,2.111111111111111,1.0
19.0,male,masters degree,never smoked,never,few hours a day,city,5.0,1.7272727272727273,2.476190476190476,1.8888888888888888,2.0,2.6666666666666665,2.6923076923076925,2.214285714285714,2.6666666666666665,1.8333333333333333,1.7000000000000002,2.4,1.8181818181818183,2.0,2.25,1.5555555555555556,3.0
19.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,city,5.0,2.4545454545454546,2.333333333333333,2.4444444444444446,5.0,4.5,4.230769230769232,1.9285714285714284,3.666666666666667,3.666666666666667,1.9,4.066666666666666,2.636363636363636,1.5,3.875,1.4444444444444444,2.0
