age,gender,education,smoking,alcohol,internet_usage,music,slow_songs,dance,folk,country,classical,musical,pop,rock,metal_hardrock,punk,hiphop_rap,reggae_ska,swing_jazz,rock_n_roll,alternative,latino,techno_trance,opera,Cluster
28.0,female,masters degree,tried smoking,drink a lot,less than an hour a day,5.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,5.0,3.0,2.0,2.0,3.0,64
18.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,2.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,2.0,52
23.0,female,college/bachelor degree,former smoker,social drinker,few hours a day,5.0,3.0,2.0,2.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,1.0,5.0,74
22.0,female,secondary school,former smoker,social drinker,less than an hour a day,5.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,6
21.0,female,secondary school,former smoker,drink a lot,few hours a day,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,13
20.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,2.0,3.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,85
18.0,female,primary school,former smoker,social drinker,few hours a day,4.0,4.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,6
21.0,male,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,67
20.0,male,college/bachelor degree,current smoker,social drinker,few hours a day,5.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,86
21.0,female,secondary school,tried smoking,social drinker,most of the day,4.0,3.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,44
21.0,female,secondary school,former smoker,drink a lot,few hours a day,5.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,87
20.0,female,secondary school,tried smoking,social drinker,few hours a day,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,85
17.0,male,primary school,never smoked,never,few hours a day,5.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,6
20.0,female,secondary school,current smoker,social drinker,few hours a day,5.0,3.0,5.0,1.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,27
23.0,female,college/bachelor degree,tried smoking,drink a lot,few hours a day,5.0,4.0,2.0,2.0,1.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,5.0,2.0,3.0,3.0,74
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,36
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,2.0,3.0,5
22.0,male,secondary school,never smoked,never,few hours a day,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,37
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,27
19.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,5
27.0,female,college/bachelor degree,tried smoking,never,few hours a day,3.0,2.0,3.0,5.0,1.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,97
18.0,female,primary school,former smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,76
18.0,male,secondary school,current smoker,social drinker,most of the day,5.0,3.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,15
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,2.0,2.0,1.0,3.0,5.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,27
17.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,10
19.0,female,primary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,31
16.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,36
21.0,female,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,15
18.0,female,primary school,never smoked,social drinker,few hours a day,5.0,3.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,85
19.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,2.0,4.0,4.0,1.0,3.0,5.0,5.0,1.0,5.0,3.0,13
20.0,female,secondary school,never smoked,never,few hours a day,4.0,3.0,4.0,1.0,4.0,5.0,3.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,2.0,66
16.0,male,primary school,tried smoking,never,few hours a day,5.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,42
18.0,female,primary school,current smoker,social drinker,few hours a day,5.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,44
24.0,male,college/bachelor degree,tried smoking,drink a lot,most of the day,5.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,77
22.0,female,secondary school,current smoker,social drinker,less than an hour a day,4.0,3.0,3.0,2.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,64
19.0,female,secondary school,never smoked,social drinker,few hours a day,5.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3
22.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,2.0,5.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,1.0,3.0,94
22.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,5.0,2.0,1.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,3.0,67
16.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,36
18.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,92
18.0,female,secondary school,tried smoking,social drinker,most of the day,5.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,15
15.0,male,currently a primary school pupil,never smoked,never,most of the day,5.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,22
26.0,male,masters degree,former smoker,drink a lot,most of the day,4.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,5.0,3.0,5.0,4.0,1.0,5.0,1.0,61
19.0,male,secondary school,never smoked,never,few hours a day,5.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1
20.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,63
20.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,5
19.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,25
20.0,male,secondary school,current smoker,drink a lot,most of the day,5.0,4.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,15
20.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,49
22.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,23
24.0,female,masters degree,current smoker,social drinker,few hours a day,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,1.0,2.0,10
19.0,female,masters degree,never smoked,social drinker,few hours a day,5.0,3.0,4.0,4.0,1.0,5.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,1.0,1.0,4.0,12
20.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,4.0,1.0,3.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,96
21.0,female,secondary school,never smoked,never,less than an hour a day,5.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,69
23.0,male,secondary school,current smoker,social drinker,most of the day,4.0,4.0,4.0,3.0,3.0,5.0,1.0,5.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,77
21.0,male,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,22
17.0,female,primary school,tried smoking,social drinker,few hours a day,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,1.0,3.0,2.0,5.0,2.0,5.0,4.0,3.0,53
19.0,female,college/bachelor degree,tried smoking,social drinker,less than an hour a day,5.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,1.0,5.0,41
18.0,male,primary school,never smoked,social drinker,few hours a day,5.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,99
19.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,1.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,96
19.0,male,college/bachelor degree,former smoker,drink a lot,few hours a day,5.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,67
22.0,male,masters degree,current smoker,drink a lot,few hours a day,5.0,3.0,5.0,1.0,4.0,5.0,5.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,4.0,2.0,1.0,5.0,80
18.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,99
19.0,female,secondary school,tried smoking,social drinker,less than an hour a day,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,10
20.0,female,secondary school,current smoker,social drinker,most of the day,5.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,43
21.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,4.0,2.0,2.0,1.0,99
23.0,female,secondary school,current smoker,drink a lot,most of the day,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24
19.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,53
19.0,male,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,6
21.0,female,college/bachelor degree,tried smoking,social drinker,few hours a day,5.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,1.0,2.0,44
19.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,3.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,53
18.0,female,secondary school,tried smoking,drink a lot,less than an hour a day,5.0,3.0,2.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0,1.0,4.0,85
19.0,female,secondary school,tried smoking,social drinker,most of the day,5.0,4.0,1.0,2.0,4.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,2.0,10
18.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,2.0,99
22.0,female,secondary school,tried smoking,social drinker,few hours a day,5.0,4.0,3.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,88
21.0,female,secondary school,current smoker,drink a lot,most of the day,5.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,87
20.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,1.0,4.0,2.0,3.0,5.0,2.0,1.0,2.0,87
19.0,female,secondary school,tried smoking,social drinker,few hours a day,4.0,3.0,2.0,5.0,3.0,5.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,72
20.0,male,secondary school,current smoker,drink a lot,few hours a day,4.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,94
19.0,male,secondary school,tried smoking,drink a lot,few hours a day,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,10
30.0,female,masters degree,former smoker,drink a lot,most of the day,5.0,5.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,28
29.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,95
21.0,male,secondary school,tried smoking,social drinker,most of the day,5.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,25
30.0,male,masters degree,never smoked,never,most of the day,4.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,89
21.0,female,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,49
20.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,7
18.0,female,secondary school,tried smoking,never,few hours a day,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,25
20.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,68
19.0,female,secondary school,tried smoking,social drinker,less than an hour a day,5.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,18
28.0,male,masters degree,tried smoking,social drinker,few hours a day,5.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,1.0,5.0,3.0,3.0,5.0,2.0,84
19.0,male,secondary school,never smoked,social drinker,few hours a day,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,57
16.0,female,primary school,never smoked,never,few hours a day,5.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,96
18.0,female,primary school,former smoker,never,few hours a day,5.0,5.0,5.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,6
22.0,male,secondary school,current smoker,social drinker,few hours a day,5.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,86
20.0,female,secondary school,former smoker,social drinker,few hours a day,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,63
22.0,male,secondary school,former smoker,social drinker,few hours a day,5.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,96
20.0,female,secondary school,current smoker,drink a lot,few hours a day,5.0,2.0,5.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,54
27.0,male,masters degree,never smoked,social drinker,less than an hour a day,4.0,4.0,5.0,1.0,3.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,89
18.0,female,secondary school,tried smoking,social drinker,most of the day,4.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,1.0,26
25.0,female,college/bachelor degree,tried smoking,social drinker,most of the day,5.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,1.0,26
21.0,male,secondary school,tried smoking,social drinker,few hours a day,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,23
